item_id,sku_code,category_id_array,category_product,product_name,category_name,brand_name,sale_price,list_price,discount_percentage,average_rating,total_reviews,sold_quantity,estimated_revenue,shop_name,shop_location
2026415570,2026415570_VNAMZ,"[""4405"",""4611"",""4654"",""4657""]",4654,[ETUDE] Oh My Lash Mascara 10g #1 Top Coat,Eye,Etude house,90800,127120,28,4.7,112,31,2814800,yaocos.kr,South Korea
1663023325,1663023325_VNAMZ,"[""62540204"",""62541803"",""62541602"",""7980""]",62541602,COMBO 5 Quần Lót Nữ Selala Su Lạnh Không Viền Kháng Khuẩn Mềm Mịn Cạp Vừa SE07,Eye,SELALA,140000,280000,50,4.9,213,1548,216720000,selala,Vietnam
3213952720,3213952720_VNAMZ,"[""4405"",""4948"",""4686"",""14524""]",4686,Natural Soft Matte Black Single Lower Eyelash Extension Brushless Reusable Eyelash Extensions Professional Salon Grade,Eye,No Brand,58000,110000,47,0,0,48,2784000,Lazada Global,China
3254833116,3254833116_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Portable Four-Color Vinyl Record Eyeshadow Palette Natural Makeup Beginner Student Newbie All-In-One Palette Brightening Skin Tone,Eye,No Brand,56000,106000,47,0,0,0,0,Lazada Global,China
3132277712,3132277712_VNAMZ,"[""10100869"",""7174"",""7179"",""7251""]",7179,CÂN ĐIỆN TỬ GAABOR,Eye,Gaabor,148000,0,0,0,0,0,0,Hangkhuyenmai9999,Vietnam
3236000966,3236000966_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Cool Glacier Blue Multi-Use Shimmer Smoky Eyeshadow Palette,Eye,null,280000,322000,13,4.9,10,0,0,Youkangxin,China
2891424045,2891424045_VNAMZ,"[""4405"",""4948"",""4686"",""14524""]",4686,Mi giả Mlen Diary Hướng dương Mi cụm dễ gắn tự nhiên tiện lợi cho người mới trang điểm,Eye,MLEN DIARY,59000,79000,25,0,0,3,177000,MT MAKEUP STORE 2,Vietnam
3213879387,3213879387_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Gracebabi Dual-Head Liquid Eyeshadow Pen Waterproof Highlighter Under-Eye Brush Starry Night Brightening Two-In-One Beauty Tool,Eye,No Brand,181000,352000,49,0,0,78,14118000,Lazada Global,China
3064916940,3064916940_VNAMZ,"[""10100869"",""4741"",""6791"",""2368""]",6791,"Hematoferol viên uống bổ sung sắt hữu cơ Acid folic cho bà bầu, trước và sau sinh | Nhập khẩu chính hãng Vương quốc Anh",Eye,Eurovit,295000,360000,18,0,0,0,0,VITAMIN Green,Vietnam
3216507293,3216507293_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Lilybyred Keyboard Eye Shadow Palette 10 Colors Love Call Blush Pearl Matte New Product Beauty Tools Eye Makeup Color Correction,Eye,No Brand,285000,0,0,0,0,96,27360000,Lazada Global,China
3241453323,3241453323_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Huaxiangzhi Eye Shadow Palette Summer Night White Water Sparkle Rococo Matte Pearl Large Collection Ballet Swan Mermaid Moonlight,Eye,No Brand,482000,0,0,0,0,180,86760000,TAO Home Décor,China
3217042157,3217042157_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,DEAR DAHLIA DEREAM VELVET EYESHADOW PALETTE Dream Velvet Eyeshadow Palette (HEARTWARMING),Eye,No Brand,810400,1000000,19,0,0,0,0,want jp Beauty,Japan
3236057891,3236057891_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Smoky Matte Glitter Eyeshadow,Eye,null,253000,335000,24,0,0,0,0,WIND LOVES FLOWERS,China
3219694433,3219694433_VNAMZ,"[""4405"",""4948"",""4686"",""14523""]",4686,AYANAMI | Invisible Seamless Natural Eyelid Stickers,Eye,AYANAMI,394000,514000,23,4.9,50,0,0,AYANAMI,China
3253071192,3253071192_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,out of Office Elegant Foggy Liquid Eyeshadow Mogao Single Color Matte Earth Tone High Pigment Neutral Skin Type Daily Use,Eye,No Brand,221000,0,0,0,0,249,55029000,Lazada Global,China
2341812611,2341812611_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,"BẢNG PHẤN MÁ JACLYN ROUGE ROMANCE 6 Ô ĐẸP XUẤT SẮC - SẢN PHẨM RẤT ĐÁNG ĐỂ TRẢI NGHIỆM NHÉ CẢ NHÀ, ĐẢM BẢO SẢN PHẨM ĐANG HOT TRÊN THỊ TRƯỜNG HIỆN NAY",Eye,No Brand,1049900,0,0,0,0,0,0,MỸ KIM COSMETICS,Vietnam
2721428036,2721428036_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Flortte Hoa Loria Hai Đầu Ngủ Tằm Phấn Mắt Bút Mờ Nổi Bật Sáng Bóng Chống Nước Làm Đẹp Sửa Đổi,Eye,No Brand,120000,176000,32,0,0,241,28920000,TB FASHION STORE,Hong Kong
3224947552,3224947552_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Joocyee Double-Ended Brightening Under-Eye Pen Two-In-One Lightening And Shading for Eyes Cosmetic Tool for Beauty And Makeup,Eye,No Brand,449000,0,0,0,0,4200,1885800000,Lazada Global,China
3207134270,3207134270_VNAMZ,"[""4405"",""2277"",""2291""]",2291,Beneunder | Seasonal Warmth Moisturizing Face Mask with Eye Protection,Eye,Beneunder,350000,0,0,4.9,66,0,0,Beneunder Fashion,China
3205936039,3205936039_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,MYY | Colorful Eyeshadow Palette,Eye,MYY,132000,0,0,4.9,22,0,0,SANFU selected,China
3218235848,3218235848_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,BBIA | Nori Remover Mascara / Eye Cutter / Pen / Brush,Eye,BBIA,227070,339000,33,0,0,0,0,Gmarket Korea,South Korea
2278166374,2278166374_VNAMZ,"[""62540204"",""7985""]",null,ECMLN Váy Ngủ Sexy Plus Size M-XXL Váy Ngủ Ren Đồ Ngủ Đầm Gợi Cảm Áo Dây Cổ Chữ V Đồ Ngủ,Eye,ECMLN,75100,148200,49,4.8,128,507,38075700,ECMLN,China
3251474904,3251474904_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,GOGO Tales Eyeshadow Palette Blush Highlighter Heart Design Affordable Caramel Brown Earth Tone Women's Makeup Cosmetics,Eye,No Brand,138000,0,0,0,0,102,14076000,Lazada Global,China
3208933489,3208933489_VNAMZ,"[""4405"",""4611"",""4612"",""4634""]",4612,Blue Color Contact Lenses Day Throw 2 Pieces Deep Blue Purple Light Blue Gray Color Cosplay Event Gaming Convention Eye Makeup,Eye,No Brand,185000,0,0,0,0,204,37740000,TB GM SHOP,Hong Kong
2626738628,2626738628_VNAMZ,"[""62540204"",""7983""]",null,Liner Áo Lót Đai Nịt Bụng / Latex - SẢN XUẤT - Việt Corset,Eye,Viet Corset,100000,200000,50,5,12,44,4400000,Viet Corset Shop,Vietnam
3223920699,3223920699_VNAMZ,"[""4405"",""4611"",""4612"",""7534""]",4612,Ysl Yves Saint Laurent Touche Eclat Glow-Pact Cushion #   B10 #   B20 Spf23/Pa ++++ (1 Piece) High Coverage Mesh - Perfect Coverage All Day,Eye,YSL,999900,1699900,41,5,2,8,7999200,asiadutyfree-kbeauty,China
1366751712,1366751712_VNAMZ,"[""62540204"",""7992""]",null,Cofoe 1 Pair Medical  Thigh Compression Socks Level 2 Varicose Sock 23-32 mmHg Pressure Open Toe Leggings Compression Stockings for Men Women Anti-varicose Veins Eliminate Edema,Eye,Cofoe,277000,692500,60,4.9,465,1553,430181000,Cofoe,China
3146829712,3146829712_VNAMZ,"[""12403"",""10100631"",""14395"",""14569""]",14395,"Wood rack feeder, helipet dog cat water purifier anti-humpback",Eye,HELIPET,1119000,1780000,37,5,1,4,4476000,helipet.vn,Vietnam
3206402116,3206402116_VNAMZ,"[""12403"",""10100631"",""14393"",""14551""]",14393,"[ANGEL PET | Large Anti-Escape Hamster Cage,ANGEL PET | Large Anti-Escape Hamster Cage,]",Eye,ANGEL PET,156000,0,0,4.9,203,15,2340000,ANGEL PET Pet Supplies,China
3157185452,3157185452_VNAMZ,"[""10100869"",""7174"",""7179"",""7251""]",7179,"Eufy C20 16 index smart electronic scale, Bluetooth pairing, weight tracking and body readings",Eye,Eufy,440000,590000,25,5,1,5,2200000,AKIA Smarthome,Vietnam
1995060964,1995060964_VNAMZ,"[""10100380"",""4475""]",null,Máy chấm công vân tay & thẻ từ Wise Eye WSE-269,Eye,Wise Eye,2390000,2500000,4,0,0,0,0,KYTHUAT_TL,Vietnam
2370434599,2370434599_VNAMZ,"[""12403"",""10100631"",""14393"",""14551""]",14393,Lồng cho hamster đầy đủ phụ kiện Luna Pet LH02- Lồng nuôi hamster 2 tầng tiện dụng,Eye,LunaPet,52000,73400,28,4.9,376,1299,67548000,LunaPet - Shop Thú Cưng,Vietnam
3233878295,3233878295_VNAMZ,"[""4405"",""2277"",""2288""]",2288,Lancome Travel Size Pure Genius Skin Care Set Anti-Aging Wrinkle Reduction Moisturizing Hydrating Facial Cream Sample Kit,Eye,No Brand,752000,0,0,0,0,0,0,Suning Global ,Hong Kong
1435074138,1435074138_VNAMZ,"[""12403"",""10100631"",""10100637"",""14640""]",10100637,[GIẢM ĐẾN 20% Ở XU] Sứ thanh (15 x 4 x 4)cm combo 10 cây lọc nước hồ cá koi,Eye,No Brand,50000,0,0,4.9,16,203,10150000,KING KOI FARM,Vietnam
3224033414,3224033414_VNAMZ,"[""62540204"",""62541803"",""62541602"",""7980""]",62541602,Try Women's Vera Printed Panties 3-Pack J24,Eye,No Brand,442200,959000,54,0,0,0,0,Gmarket Korea,South Korea
2402618354,2402618354_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,"BẢNG PHẤN MẮT MORPHE 35XO NATURAL FLIRT ARTISTRY CHÍNH HÃNG - SẢN PHẨM ĐƯỢC CHỌN LỌC YÊU THÍCH TRÊN THỊ TRƯỜNG, CHẤT LƯỢNG CAO DÙNG CỰC KÌ THÍCH NHÉ CẢ NHÀ",Eye,No Brand,799900,0,0,0,0,0,0,HENRY BEAUTY CLINIC,Vietnam
1853715544,1853715544_VNAMZ,"[""10100869"",""4741"",""6791"",""2370""]",6791,Nước Nhỏ Mắt Refresh Tear Moisturizing Relief của Mỹ.,Eye,Refresh,270000,0,0,0,0,0,0,Dii House's,Vietnam
2418310320,2418310320_VNAMZ,"[""10100869"",""4741"",""6791"",""2370""]",6791,"HŨ 60 VIÊN TĂNG CƯỜNG THỊ LỰC Pure Synergy Eye Protector, Organic - Vegan, THỰC VẬT HỮU CƠ TỰ NHIÊN & Non-GMO- SẢN PHẨM CHẤT LƯỢNG CAO, ĐƯỢC YÊU THÍCH SĂN ĐÓN TRÊN THỊ TRƯỜNG HIỆN NAY, HÀNG ĐẢM BẢO DÙNG SIÊU THÍCH MỜI KHÁCH YÊU TRẢI NGHIỆM",Eye,No Brand,1599900,0,0,0,0,0,0,HELLO SUNSHINE - YÊU LÀN DA BẠN,Vietnam
2223401602,2223401602_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,"BẢNG PHẤN MẮT 18 Ô JEFFREE STAR BANANA FETISH - SẢN PHẨM RẤT ĐÁNG ĐỂ TRẢI NGHIỆM NHÉ CẢ NHÀ, ĐẢM BẢO SẢN PHẨM ĐANG HOT TRÊN THỊ TRƯỜNG HIỆN NAY",Eye,No Brand,1249900,0,0,0,0,0,0,MỸ KIM COSMETICS,Vietnam
3253041970,3253041970_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Girlcult Minority Witch Series Eyeshadow Palette 8 Colors Sample Size Color Enhancement Makeup Tool for Any Skin Type,Eye,No Brand,240000,0,0,0,0,315,75600000,Lazada Global,China
3224871706,3224871706_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,AYANAMI Summer Cool Four Color Eyeshadow Palette Denim Blue Brown Warm Daily Watermelon Light Makeup Earth Tone Eyeshadow,Eye,No Brand,705000,1397000,50,4.9,85,180,126900000,Lazada Global,China
2300986767,2300986767_VNAMZ,"[""62540204"",""7983""]",null,Bodysuit Ren Phối Nơ Sexy - B49,Eye,No Brand,109000,175000,38,5,1,5,545000,HuỳnhFashion6807,Vietnam
2765225376,2765225376_VNAMZ,"[""12403"",""10100631"",""10100637"",""14641""]",10100637,Máy Sủi Oxy Bể Cá 2 Vòi-348A / 1 Vòi-248A - Sục Khí Oxy Mini Cho Hồ Cá Kết Nối USB Siêu Nhẹ SHIWA,Eye,No Brand,84000,100500,16,4.8,89,294,24696000,SHIWA SHOP,Vietnam
2276658697,2276658697_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,"BẢNG PHẤN MẮT VIOLET VOSS THE RAINBOW PALETTE CHÍNH HÃNG - SẢN PHẨM CHẤT LƯỢNG ĐƯỢC NGƯỜI DÙNG ĐÁNH GIÁ CAO, HÀNG HOT TRÊN THỊ TRƯỜNG HIỆN NAY, CÙNG TRẢI NGHIỆM NHÉ",Eye,No Brand,949900,0,0,0,0,0,0,HELLO SUNSHINE - YÊU LÀN DA BẠN,Vietnam
1798696362,1798696362_VNAMZ,"[""10100869"",""4741"",""6791"",""2370""]",6791,"[Free Box of 15V] Combo of 4 Boxes of 30V - Wit Ecogreen Eye Supplement Pills Reduce Eye Fatigue, Enhance Eye Vision for Children & Adults",Eye,WIT,1320000,1590000,17,0,0,16,21120000,ECO Pharma,Vietnam
3141017395,3141017395_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Fwee Eye Shadow Palette Blush Pendant Pocket Palette March New Arrival Color Boosting All Skin Types Korean Made Beauty Tool,Eye,No Brand,871000,0,0,0,0,0,0,Lazada Global,China
1900783947,1900783947_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,BẢNG PHẤN MẮT ANASTASIA BEVERLY HILLS ALYSSA EDWARDS PALETTE,Eye,No Brand,1299900,0,0,0,0,0,0,TUẤN BEAUTY SPA CLINIC - AN TÂM LÀM ĐẸP,Vietnam
3144286132,3144286132_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Perfect Diary Animal Thirteen Color Eye Shadow Palette Cat Dog Tiger Fish Set Eye Shadow Rabbit Disk Traveler Explorer Series,Eye,No Brand,570000,0,0,0,0,0,0,Lazada Global,China
3140941366,3140941366_VNAMZ,"[""10100412"",""62553004"",""3966""]",3966,LIGE AI Smart Glasses with Camera Sunglasses Mini Camera Video Recorder Wireless Bluetooth Call Anti-blue Glasses for Men Women,Eye,LIGE,749000,999000,25,4.5,2,3,2247000,LIGE watch,China
3194624573,3194624573_VNAMZ,"[""12403"",""10100631"",""10100637"",""14639""]",10100637,sunsun | Automatic Digital Quartz Aquarium Heater,Eye,sunsun,541000,0,0,4.9,1003,61,33001000,Sunsun Flagship Store,China
2161241477,2161241477_VNAMZ,"[""10100869"",""4741"",""6791"",""2370""]",6791,Sáng Mắt Traphaco 10 Gói,Eye,No Brand,45000,0,0,4.5,12,27,1215000,Nhà Thuốc Bắc Quận 5,Vietnam
1930664200,1930664200_VNAMZ,"[""10100869"",""7174"",""7246""]",7246,Máy trợ thính I200 Pro Chính hãng,Eye,No Brand,320000,0,0,4.5,2,7,2240000,Shop Khai Quynh,Vietnam
2390891708,2390891708_VNAMZ,"[""8943"",""2765"",""8945""]",8945,ĐỒNG HỒ NAM NAUTICA MỸ NAPIBZ008 Ibiza CASE 46MM CHÍNH HÃNG,Eye,Nautica,1100000,2350000,53,0,0,1,1100000,"Min Store Chuyên order, bán hàng chính hãng",Vietnam
911934362,911934362_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,[HCM]Bảng phấn mắt Anastasia Beverly Hills Mini Norvina Pro Pigment Palette Vol1 nhập khẩu-4718 cam kết hàng đúng mô tả chất lượng đảm bảo an toàn đến sức khỏe người sử dụng,Eye,OEM,999900,0,0,0,0,0,0,AUTHENTIC TUẤN LÂM,Vietnam
2218093440,2218093440_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Beautyglazed68 Màu Phấn Mắt Chơi Trang Điểm Nhiều Màu Sân Khấu Trang Điểm Macaron Bão Hòa Cao Âu Mỹ Lớn,Eye,No Brand,389000,0,0,0,0,1,389000,Lazada Global,China
1952760172,1952760172_VNAMZ,"[""10100869"",""4741"",""4744"",""4748""]",4744,EMO COFFE MẪU MỚI ĐẾN 2027( Date mới nhất),Eye,No Brand,115000,0,0,5,373,2677,307855000,Thaophan_store,Vietnam
3190022390,3190022390_VNAMZ,"[""8943"",""2765"",""8953""]",8953,Casio ECB-950 Watch Men's Leisure Business Watch Edifice Metal Series,Eye,No Brand,964718,999999,4,0,0,2,1929436,WJ Watch,China
1611757037,1611757037_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,NEW Bảng Màu Mắt Huda Beauty Mercury Retrograde,Eye,No Brand,1350000,0,0,0,0,0,0,Mia Authentic,Vietnam
3050753361,3050753361_VNAMZ,"[""10100869"",""4741"",""6782"",""2379""]",6782,"Gel hỗ trợ giảm mụn sưng viêm Azderma Zincerra Acne ɡel 15g, gom cồi mụn,giảm sưng đau,ngăn ngừa mụn",Eye,azderma,160000,210000,24,5,9,35,5600000,Fixderma Việt Nam,Vietnam
3213999132,3213999132_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Judydoll Colorful Eyeshadow Palette Highlighter Cheek Blush Paired with Red Mountain Jointly Mica Powder for Eye Makeup,Eye,No Brand,381000,520000,27,0,0,588,224028000,Lazada Global,China
3236304163,3236304163_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Multifunctional Shimmer Eyeshadow Palette,Eye,null,240000,321000,25,0,0,0,0,Youkangxin,China
3236072878,3236072878_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Mango Peach Blush Eyeshadow Palette,Eye,No Brand,236000,258000,9,0,0,0,0,Youkangxin,China
3236495050,3236495050_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Shimmer & Highlight Eyeshadow Palette,Eye,null,240000,321000,25,0,0,0,0,Youkangxin,China
3253163121,3253163121_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Glittering Single Color Eyeshadow For Brightening,Eye,No Brand,292000,416000,30,0,0,0,0,OMN cosmetics tools,China
2827132917,2827132917_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Freedom System Palette Eye Shadow 20 Square Eyeshadow Box,Eye,Inglot,895000,0,0,0,0,0,0,INGLOT COSMETICS,Vietnam
3104209921,3104209921_VNAMZ,"[""4405"",""4839"",""14372""]",14372,Nước Hoa Chanel No5 Eau De Parfum 100ML ( N5 ĐỎ)_hương thơm cuốn hút,Eye,Chanel,2080000,2845000,27,5,66,84,174720000,Saphorane Luxury,Vietnam
3148226236,3148226236_VNAMZ,"[""4405"",""2277"",""2285""]",2285,[Voucher 15%] Combo Sữa chống nắng dưỡng da kiềm dầu bảo vệ hoàn hảo Anessa Gold Milk SPF50+ PA++++ 60mlx2,Eye,Anessa,1039000,1404000,26,5,564,463,481057000,Anessa Official Store,Vietnam
3191202908,3191202908_VNAMZ,"[""10100412"",""62553004"",""3966""]",3966,Kính thông minh X9 PROMAX CAMERA Ai quay video chụp ảnh kết nối blueeoth đàm thoại cuộc gọi nghe nhạc AHAI STORE,Eye,No Brand,1750000,0,0,5,1,3,5250000,AHAI STORE,Vietnam
3148183982,3148183982_VNAMZ,"[""4405"",""2277"",""2285""]",2285,[Voucher 15%] Combo Sữa chống nắng dưỡng da dịu nhẹ an toàn cho da nhạy cảm và trẻ em Anessa Mild Milk SPF50+ PA++++ 60mlx2,Eye,Anessa,1039000,1404000,26,5,542,327,339753000,Anessa Official Store,Vietnam
2917350659,2917350659_VNAMZ,"[""10100412"",""62553004"",""10100415""]",10100415,"Đồng hồ thông minh S10 Pro Gen 5 5G (Ram 4gb/64) lắp sim nghe gọi, màn Super Amoled, Android tải mọi game, Mxh, camera 180 độ, cảm ứng đa điểm, pin 1300mah Smartwatch - Tặng 1 dây thép, 1 dây sili đen, 1 dán màn và 1 củ sạc",Eye,No Brand,1599000,0,0,5,32,94,150306000,Kpro Store,Vietnam
3233373948,3233373948_VNAMZ,"[""4405"",""2277"",""2283""]",2283,Clarins | Revitalizing Hydrating Anti-Wrinkle Firming Eye Cream 20ml,Eye,Clarins,4173000,0,0,0,0,0,0,Suning Global ,Hong Kong
3206435866,3206435866_VNAMZ,"[""12403"",""10100631"",""14393"",""14551""]",14393,ANGEL PET | Transparent Acrylic Winter-proof Hamster Cage for Beginners,Eye,ANGEL PET,218000,0,0,4.9,110,34,7412000,ANGEL PET Pet Supplies,China
2576661475,2576661475_VNAMZ,"[""4405"",""4611"",""4654"",""10003339""]",4654,Revitalash Advanced Sensitive Eyelash Lengthening Serum for Sensitive Eyes 2ml,Eye,Lomere,2805000,3300000,15,0,0,1,2805000,Phương Hà Cosmeceuticals,Vietnam
3238270526,3238270526_VNAMZ,"[""4405"",""2277"",""2283""]",2283,Hr Helena Rubinstein Powercell Skinmunity Eye Cream Australia,Eye,No Brand,2500000,3500000,28,0,0,0,0,Út Storee,Vietnam
2271552261,2271552261_VNAMZ,"[""8943"",""2765"",""10100859""]",10100859,seiko cũ,Eye,Seiko,920000,0,0,5,1,1,920000,HUNG WATCH,Vietnam
3243335494,3243335494_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Caremille Matte Eyeshadow Palette Classic Four Colors Pearl Shimmer Earth Tone Waterproof White Enhancing 3D Nude Makeup,Eye,No Brand,387000,0,0,0,0,30,11610000,Lazada Global,China
3228898229,3228898229_VNAMZ,"[""10100412"",""62553004"",""3966""]",3966,Sports Glasses for Basketball And Football Men And Women Anti-Fog Protective Eye Glasses for Near-Sightedness MS830 Optical Glasses,Eye,No Brand,830000,0,0,0,0,30,24900000,Lazada Global,China
3179332807,3179332807_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Adept Cosmetics Color-Changing Eyeshadow Palette Sample Emo Minka Hippocampus Palette Try-On Easy to Color Eye Makeup Tool,Eye,No Brand,382000,0,0,0,0,18,6876000,TB GM SHOP,Hong Kong
3206340044,3206340044_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Vini Bear Five Color Eyeshadow Palette Pearl Matte Highlighting Daily Use Student Party Makeup Tool Eye Shadow Palette,Eye,No Brand,183000,0,0,0,0,0,0,TB GM SHOP,Hong Kong
2207887856,2207887856_VNAMZ,"[""4405"",""2277"",""2283""]",2283,Kem dưỡng mắt LABORATOIRES FILORGA Optim-Eyes Triple,Eye,No Brand,750000,0,0,0,0,0,0,Oras.vn,Vietnam
2610401736,2610401736_VNAMZ,"[""10100412"",""62553004"",""10100415""]",10100415,Awei H29/H30 Children's phone Smart watch GPS Accurate Locating Video Call 4G network Waterproof rate IP67 Ultra Long Battery smartwatchs for boys girls kids children,Eye,Awei,999078,1800000,44,4.7,81,52,51952056,Awei Flagship store,China
2511797714,2511797714_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,"Bảng Màu Mắt Chín Màu Pinkbear, Bảng Màu Tổng Hợp Mặt Liên Danh Loopy, Đám Mây, Đám Mây.",Eye,No Brand,291000,320000,9,0,0,12,3492000,Lazada Global,China
3246309289,3246309289_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,"Bảng Phấn Mắt ColourPop x Stranger Things Chương Một - Bảng Trang Điểm Retro với Kết Thúc Matte, Kim Loại & Ngọc Trai - Công Thức Dễ Tạo Hình & Dễ Pha Trộn với Sắc Tố Bền Bỉ (0.5 oz)",Eye,No Brand,729747,1246080,41,0,0,0,0,6b0f5719,China
2465377995,2465377995_VNAMZ,"[""10100412"",""62553004"",""3966""]",3966,Camera Mini HD 1080P Kính Mát Ống Kính Phân Cực Thể Thao Cam Cho Ngoài Trời Xe Đạp Xe Máy Bảo Vệ An Ninh 32GB Kính Thông Minh,Eye,No Brand,965600,1476000,35,4.3,4,11,10621600,Global Merch Park,China
3219665531,3219665531_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Blizzard Entertainment | Wailing Shadow Egg Blade Ashbringer Keychain,Eye,Blizzard Entertainment,435000,0,0,4.9,59,0,0,blizzard gear store,China
3127003365,3127003365_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,PLAYONMAKE My Shadow Palette Plum Eye Shadow 1 piece,Eye,No Brand,429900,558870,23,0,0,0,0,want jp Beauty,Japan
3241061801,3241061801_VNAMZ,"[""4405"",""4611"",""4612"",""4630""]",4612,Dreamy Airy Cheek Blush Purple Milk Puffiness Color under Eye Bag Concealer Sedell Facial Makeup Tool for Beautifying Contours,Eye,No Brand,704000,0,0,0,0,600,422400000,TAO Home Décor,China
3247852378,3247852378_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Makeheal | New Art Croquis Stick Eyeshadow,Eye,Makeheal,328860,491000,33,0,0,2,657720,Gmarket Korea,South Korea
3206489378,3206489378_VNAMZ,"[""4405"",""4611"",""4612"",""4630""]",4612,Mooneyes Natural Nude Makeup Cheek Palette Highlighting Moon Eye Single Color Blush Contouring Powder Long-lasting Beauty Tool,Eye,No Brand,109800,142000,23,0,0,1206,132418800,TB GM SHOP,Hong Kong
3155214182,3155214182_VNAMZ,"[""8943"",""2765"",""8945""]",8945,Japanese Men's Watch with Sapphire Glass,Eye,Citizen,688000,0,0,0,0,0,0,Audiogovap,Vietnam
1900959927,1900959927_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,BẢNG MẮT NATASHA DENONA SUNRISE,Eye,No Brand,1699900,0,0,0,0,0,0,TUẤN BEAUTY SPA CLINIC - AN TÂM LÀM ĐẸP,Vietnam
2837873172,2837873172_VNAMZ,"[""62540204"",""7983""]",null,"Quần mặc váy gen bụng cạp cao định hình DAILY, siết eo, không lộ bụng không lộ viền, chất Cotton thoáng mát mặc thoải mái 24H",Eye,Viet Corset,179000,270000,34,4.8,37,211,37769000,Viet Corset Shop,Vietnam
3233767852,3233767852_VNAMZ,"[""4405"",""2277"",""2283""]",2283,Lancome Small Black Bottle Essence Sample Brightening Moisturizing Wrinkle Reduction Repairing Stable Skin Care Facial Serum,Eye,No Brand,638000,0,0,0,0,1,638000,Suning Global ,Hong Kong
3236360167,3236360167_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Illuminating Glitter Multi-Color Eyeshadow Palette,Eye,No Brand,215000,0,0,4,1,0,0,WIND LOVES FLOWERS,China
3243545508,3243545508_VNAMZ,"[""4405"",""2277"",""2283""]",2283,Medicube Pdrn Pink Peptide Eye Cream 30ml,Eye,Medicube,248400,400000,38,0,0,0,0,BUMHOUSE COSMETICS,Vietnam
3180763607,3180763607_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,NOVO Seven-Color Eyeshadow Palette Blush Contour Integration Waterproof Shiny Long-lasting Makeup Eye Color Enhancement,Eye,No Brand,274000,0,0,0,0,42,11508000,TB GM SHOP,Hong Kong
2722417973,2722417973_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Art Cok Bảng Phấn Mắt 9 Màu Sáng Cho Phụ Nữ Với Kim Sa Lấp Lánh Và Kết Thúc Mờ Màu Đất Lớn Phiên Bản Học Sinh,Eye,No Brand,178000,0,0,0,0,0,0,TB FASHION STORE,Hong Kong
2724548284,2724548284_VNAMZ,"[""4405"",""4611"",""4654"",""4656""]",4654,Peptide Run 5 Màu Bảng Phấn Mắt Sắc Tố Thấp Màu Xám Mát Và Hồng Phong Cách Hàn Quốc Chống Nhòe Bóng Lâu Dài,Eye,No Brand,182000,0,0,0,0,26,4732000,TB FASHION STORE,Hong Kong
